id,created_at,text 
1233431417331187712,2020-02-28 16:39:00,b'Man booked for attempting to kill rival\nhttps://t.co/Jkdinx5Zo2'
1233431416123383808,2020-02-28 16:39:00,"b'Karnal firing:\xe2\x80\x892 held; were hired by slain sarpanch\xe2\x80\x99s son, say cops\nhttps://t.co/G3JNklhXK4'"
1233430157743968257,2020-02-28 16:34:00,b'Normal service resumes on Blue Line of Delhi metro after brief halt\nhttps://t.co/VP5dKz0vyE'
1233429269260275713,2020-02-28 16:30:28,"b'Ensure security of students at exam centres: HC to govt, police\nhttps://t.co/ZvYr64d8TG'"
1233428901931687938,2020-02-28 16:29:00,"b'Sonic, a success story\nhttps://t.co/Q729irzLV8'"
1233428900493041664,2020-02-28 16:29:00,b'Karnataka CM Yediyurappa promises to expedite work on Kalasa-Banduri projects\nhttps://t.co/r1FWo21llz'
1233428899335262208,2020-02-28 16:29:00,b'Marked for death\nhttps://t.co/xV6EeNTlmM'
1233428011841552384,2020-02-28 16:25:28,b'Maria Sharapova to appear in \xe2\x80\x98Shark Tank\xe2\x80\x99 post retirement\nhttps://t.co/rT8m1mFfZH'
1233428010826526720,2020-02-28 16:25:28,b'BSF soldier house attacked in Khajoori Khas\nhttps://t.co/AmeZvlyrwg'
1233426752468213760,2020-02-28 16:20:28,b'Pune telescope helps detect biggest explosion since Big Bang\nhttps://t.co/N7szJ9Nbcq'
1233426384250376193,2020-02-28 16:19:00,b'Kolkata braces for protests on March 1 over Amit Shah\xe2\x80\x99s pro-CAA rally\nhttps://t.co/FbJtKY7cYm'
1233426382895579140,2020-02-28 16:19:00,b'DSW demands Kapil Mishra\xe2\x80\x99s arrest\nhttps://t.co/tKWsrd8DdD'
1233424251446628353,2020-02-28 16:10:32,"b'Muslim woman, Hindu man to donate kidneys to each other\xe2\x80\x99s kin\nhttps://t.co/3QGFTNSLfb'"
1233423866153689088,2020-02-28 16:09:00,"b'Paper-setter put offensive question in Delhi teachers\xe2\x80\x99 recruitment exam, sacked\nhttps://t.co/DbqUTw3WTZ'"
1233420100482428928,2020-02-28 15:54:02,b'Tsitsipas downs Evans to reach Dubai final\nhttps://t.co/ftxS2FTfUt'
1233420099417063424,2020-02-28 15:54:02,"b'Amit Shah to launch \xe2\x80\x98charge sheet\xe2\x80\x99 against Mamata in Bengal, unruffled TMC \xe2\x80\x98welcomes\xe2\x80\x99 move\nhttps://t.co/6yHWaJ5AZU'"
1233418833060229120,2020-02-28 15:49:00,b'British passenger from novel coronavirus affected ship in Japan dies\nhttps://t.co/kCfS8JLZW7'
1233417574764797952,2020-02-28 15:44:00,b'Sourav Ganguly confirms Dubai as Asia Cup venue; asserts participation of India and Pakistan\nhttps://t.co/gqGfZMuFcQ'
1233416316452622339,2020-02-28 15:39:00,b'UP govt may give preference to poor patients at dialysis centres\nhttps://t.co/BFIZq5CzvY'
1233415428929490944,2020-02-28 15:35:28,b'Let me eat cake! Kunal Vijayakar on his favourite city desserts\nhttps://t.co/z4M9co5qlK'
1233415427864137728,2020-02-28 15:35:28,b'Wheelchair race: Prem Singh takes top honours\nhttps://t.co/LW7g3hPU97'
1233415059348455426,2020-02-28 15:34:00,b'Asian Economic Dialogue 2020: India\xe2\x80\x99s chief economic advisor \xc2\xa0talks ethical wealth creation\nhttps://t.co/nXNjAJMR3l'
1233415058169815041,2020-02-28 15:34:00,b'News updates from Hindustan Times: FIRs filed in Delhi riot cases double in last twenty-four hours and all the late\xe2\x80\xa6 https://t.co/0ComhdWYrW'
1233413799811485698,2020-02-28 15:29:00,"b'UP assembly rushes through budget session agenda, adjourned sine die\nhttps://t.co/EggnOiJZ39'"
1233412541646114816,2020-02-28 15:24:00,b'Local area development  fund for UP MLAs hiked\nhttps://t.co/LbqMps2I1h'
1233410024925327360,2020-02-28 15:14:00,b'Maoist with\xc2\xa0 \xe2\x82\xb99.50 lakh on his head surrenders in Gadchiroli district\nhttps://t.co/qC57FzlDwx'
1233408767791788032,2020-02-28 15:09:00,"b'Bengal Guv\xe2\x80\x99s tweets on \xe2\x80\x9cselective\xe2\x80\x9d outrage over violence, draws flak\nhttps://t.co/mFfC3LQjcX'"
1233408766701211648,2020-02-28 15:09:00,b'Men robbed of valuables after being offered a car ride\nhttps://t.co/XEEgGH5OPn'
1233406251293241346,2020-02-28 14:59:00,b'HT Picks:\xe2\x80\x89The most interesting books of the week\nhttps://t.co/AzpAhe4iP4'
1233406250219528198,2020-02-28 14:59:00,"b'BGR India website hacked, company says old emails, hashed passwords etc dumped online\nhttps://t.co/RkTOQewxo6'"
1233404114282795008,2020-02-28 14:50:31,b'FIRs filed in Delhi riot cases double in last twenty-four hours\nhttps://t.co/4Wl9Wx5XYP'
1233402846684401664,2020-02-28 14:45:28,"b'Hackers can use ultrasonic waves to activate Siri, Google to make calls, take images\nhttps://t.co/ieRAaKCQAt'"
1233402845619056642,2020-02-28 14:45:28,b'NIA makes first arrest in 2019 Pulwama terror attack that killed 40 CRPF personnel\nhttps://t.co/QNyHGqRio0'
1233402475329122306,2020-02-28 14:44:00,b'WWE Super ShowDown: All that went wrong | Opinion\nhttps://t.co/PC8WuTb3gs'
1233401218166226944,2020-02-28 14:39:00,b'Review: The God Who Loved Motorbikes by Murali K Menon\nhttps://t.co/4c6LEMjxmU'
1233401217084096513,2020-02-28 14:39:00,"b'4 sixes, 3 wickets: Hardik Pandya makes stunning comeback to cricket in DY Patil T20 Cup - WATCH\nhttps://t.co/wi81GcP8HK'"
1233400328369754113,2020-02-28 14:35:28,"b'Three killed, 30 injured in boiler explosion in Haryana\xe2\x80\x99s Jhajjar\nhttps://t.co/tWZygY12Pd'"
1233398701575434241,2020-02-28 14:29:00,"b'Manchester United draw LASK in Europa League, Wolves play Olympiakos\nhttps://t.co/NpunO5RZtm'"
1233398700405211136,2020-02-28 14:29:00,"b'Pakistan targets India over human rights in Jammu and Kashmir, India counters with Sindh jibe\nhttps://t.co/R9z6ING0ES'"
1233397442147520512,2020-02-28 14:24:00,b'Interview:\xe2\x80\x89Soha Ali Khan on her new weekly podcast for kids\nhttps://t.co/kXLnGuyw1d'
1233396184011554816,2020-02-28 14:19:00,"b'Amul appeals for peace, brotherhood and harmony amid Delhi violence\nhttps://t.co/HX2TlKIKZq'"
1233394925669978113,2020-02-28 14:14:00,b'Excerpt: The Other Side of the Divide by Sameer Arshad Khatlani\nhttps://t.co/ADwlKtu0Gv'
1233393668616155141,2020-02-28 14:09:00,b'Anushka Sharma proves she is one strong woman as she lifts massive weights at gym. Watch video\nhttps://t.co/7qDTPffRQq'
1233393667496280065,2020-02-28 14:09:00,b'India vs New Zealand: Why Indian batsmen could struggle more in 2nd Test\nhttps://t.co/pT1VHdl5Q3'
1233392778651914241,2020-02-28 14:05:28,"b'Thappad song Hayo Rabba: Taapsee Pannu is heartbroken, can\xe2\x80\x99t forgive or forget a slap. Watch video\nhttps://t.co/irhyNurnw6'"
1233392409142185984,2020-02-28 14:04:00,b'Samsung Galaxy S10 Lite 512GB variant launched in India\nhttps://t.co/ATkOSPz5C8'
1233391153040347136,2020-02-28 13:59:00,b'Stop. Think. Then speak: The nuanced vocabulary of politically correct language\nhttps://t.co/3RPSHhNVh5'
1233391151933087744,2020-02-28 13:59:00,b'Vodafone Idea seeks Rs 35 per GB as minimum floor price\nhttps://t.co/FrQEg8NaD8'
1233391150871937030,2020-02-28 13:59:00,"b'Coronavirus: Smartphone components supplies to India may be hit till Q2, 2020\nhttps://t.co/8MxvzqJlsR'"
1233390274975432704,2020-02-28 13:55:31,"b'Friday passes off peacefully in Aligarh, Agra divisions\nhttps://t.co/EAeJGFydne'"
1233389895814504450,2020-02-28 13:54:01,b'Delhi Govt okays prosecution of ex-JNUSU president Kanhaiya Kumar for sedition in 2016 case\nhttps://t.co/LAPWU6mApV'
1233389894736568321,2020-02-28 13:54:00,b'\xe2\x80\x98Gross and shocking\xe2\x80\x99: Women call for new laws to stop cyber-flashing\nhttps://t.co/aosKQVqy5g'
1233389893667000321,2020-02-28 13:54:00,b'HAL to supply rocket part to ISRO for satellite launch\nhttps://t.co/FKbHFHOPLg'
1233389892601692161,2020-02-28 13:54:00,b'UK looks to review foreign policy to redefine place in the world post-Brexit\nhttps://t.co/olzV8oTA4S'
1233387757084430336,2020-02-28 13:45:31,"b'Don\xe2\x80\x99t kill a child\xe2\x80\x99s curiosity, Sonam Wangchuk of 3 Idiots fame advises teachers, parents\nhttps://t.co/4iUbDYj9qh'"
1233387378066083842,2020-02-28 13:44:00,"b'Samsung Galaxy Buds to JBL Tune 120TWS: 5 best wireless earbuds under Rs 10,000\nhttps://t.co/xUGkvai6G8'"
1233387376983982085,2020-02-28 13:44:00,"b'At Eastern Zonal Council meet Mamata meets Amit Shah, does not lash out at Centre\nhttps://t.co/iWYmR0uz6E'"
1233387375901868036,2020-02-28 13:44:00,b'Leap Year 2020: What\xe2\x80\x99s it like to be born in a leap year?\nhttps://t.co/pAUONAqiah'
1233386487195951104,2020-02-28 13:40:28,b'Raghuvendra Bhimsen Joshi no more\nhttps://t.co/qwSZJNtRZ9'
1233386117543497734,2020-02-28 13:39:00,"b'Leap Year 2020: All that\xe2\x80\x99s in store for foodies, on that extra day of the year\nhttps://t.co/4mamFHwnKB'"
1233384876193136642,2020-02-28 13:34:04,"b'Deny safe havens and financing to terrorists, say India and France\nhttps://t.co/AoD7GWzRCV'"
1233384875123568641,2020-02-28 13:34:04,b'India\xe2\x80\x99s top science minds to bomb national explosion workshop with latest inventions\nhttps://t.co/o9Pc2kC6Rz'
1233384874054021120,2020-02-28 13:34:03,"b'Zebronics launches new home automation smart camera at Rs 3,599\nhttps://t.co/zo5vnaVo4x'"
1233384872896450561,2020-02-28 13:34:03,b'Mashelkar underlines PCMC\xe2\x80\x99s startup hub status at \xe2\x80\x98Festival of the future\xe2\x80\x99\nhttps://t.co/38ynri7MPG'
1233383980885405699,2020-02-28 13:30:30,"b'Vivo unveils the Apex 2020 concept smartphone with Snapdragon 865, 6.45-inch display\nhttps://t.co/wwSX0GBFmL'"
1233383979740356615,2020-02-28 13:30:30,b'Rajdhani Express stopped at Dadri after passenger tweets \xe2\x80\x985 bombs in the train\xe2\x80\x99\nhttps://t.co/fjqkMtT0jH'
1233383601116340224,2020-02-28 13:29:00,b'Delhi govt schools in violence-hit areas to open tomorrow for staff to assess situation\nhttps://t.co/dcVs1Unf5Y'
1233382356662120450,2020-02-28 13:24:03,b'PUBG Mobile professional tells what a squad needs to win a deathmatch\nhttps://t.co/OYnxwmzhDx'
1233382355554799622,2020-02-28 13:24:03,b'Ritu Phogat dominates Chinese opponent in second MMA fight at ONE: King of the Jungle\nhttps://t.co/4GjUDpG0rV'
1233379833712787456,2020-02-28 13:14:02,b'Deepika Padukone on not taking up films in Hollywood after xXx: \xe2\x80\x98It\xe2\x80\x99s not like I\xe2\x80\x99m actively seeking something in Ho\xe2\x80\xa6 https://t.co/9kl3vvK124'
1233378572791713793,2020-02-28 13:09:01,"b'Forests cut in Goa to be afforested in Karnataka, activists question logic\nhttps://t.co/QevdK6Leqm'"
1233378571361472512,2020-02-28 13:09:01,"b'The world is on fire, says teenage activist Greta Thunberg at UK climate change rally\nhttps://t.co/WalWY5nISG'"
1233378570224799745,2020-02-28 13:09:00,"b'At Naveen Patnaik\xe2\x80\x99s lunch, Mamata Banerjee and Amit Shah on same table\nhttps://t.co/53vZRbHxgY'"
1233378569151082498,2020-02-28 13:09:00,b'Netflix adds HD support for mobile and basic plans in India\nhttps://t.co/YvF9j4Xfif'
1233378568089919493,2020-02-28 13:09:00,"b'Melania Trump replies to Delhi teacher\xe2\x80\x99s tweet, pays her a wonderful compliment\nhttps://t.co/kwSVMHogDq'"
1233377685339926528,2020-02-28 13:05:29,b'Disha Patani denies being offered Ek Villain 2 with Aditya Roy Kapur and John Abraham\nhttps://t.co/zkibnq3Oyd'
1233377684270407681,2020-02-28 13:05:29,b'England bowler Mark Wood ruled out of Sri Lanka tour\nhttps://t.co/N6Jk8LDVfe'
1233377309672914946,2020-02-28 13:04:00,b'Study nails parked vehicles as common footpath encroachment\nhttps://t.co/9ddPtTEJ9M'
1233376420929257472,2020-02-28 13:00:28,b'Manu Rishi Chadha on sharing screen space with Irrfan Khan in Angrezi Medium: \xe2\x80\x98I was so happy to hug him\xe2\x80\x99\nhttps://t.co/YO4SM1l671'
1233376052577046529,2020-02-28 12:59:00,b'Russia and Turkey hold crisis talks after deadly air strike in  Syria\xe2\x80\x99s Idlib\nhttps://t.co/7YPg1iJESd'
1233376051469803522,2020-02-28 12:59:00,b'Government revises GDP growth  for July-September quarter\xe2\x80\x89to 5.1% from 4.5%\nhttps://t.co/eHE9PqTzVd'
1233375170376556545,2020-02-28 12:55:30,"b'Anand Mahindra visits Statue of Unity, adds pic to \xe2\x80\x98album of prized memories\xe2\x80\x99\nhttps://t.co/q6hDIsDLmT'"
1233375169332121600,2020-02-28 12:55:30,b'ISC Hindi paper 2020: What students in Lucknow said after the CISCE exam\nhttps://t.co/oHu8f4APFm'
1233374793019228164,2020-02-28 12:54:00,b'Shashi Tharoor\xe2\x80\x99s Word of the Week: Jaywalking\nhttps://t.co/QOLoo1a1pV'
1233373535805919232,2020-02-28 12:49:00,b'Google\xe2\x80\x99s new search tools can help you find the perfect GIF\nhttps://t.co/UBvMMPUVLL'
1233373534748954624,2020-02-28 12:49:00,b'Housing Society Management Show 2020 concludes on a high note\nhttps://t.co/PmTe3s2b8O'
1233372276684292097,2020-02-28 12:44:00,"b'Everything you wanted to know about Ana de Armas, the No Time To Die actor\nhttps://t.co/dtD1TNu1f5'"
1233371018397245440,2020-02-28 12:39:00,b'Solskjaer convinced Man Utd will not repeat Everton horror show\nhttps://t.co/ZogJILjck4'
1233370144463699968,2020-02-28 12:35:32,b'\xe2\x80\x98He should play whether pitch is flat or green\xe2\x80\x99: Gautam Gambhir wants Virat Kohli to make a crucial change in 2nd T\xe2\x80\xa6 https://t.co/GYIPX5urtU'
1233370143385780225,2020-02-28 12:35:31,"b'Delhi Police meet imams, maulavis from northeast Delhi, assure them of safety\nhttps://t.co/KmSQpBPdz8'"
1233370142261694466,2020-02-28 12:35:31,b'Worst week for world stock markets since 2008 due to novel coronavirus\nhttps://t.co/UwH7j9oRw9'
1233369762178056195,2020-02-28 12:34:00,"b'US patient with novel coronavirus of unknown origin untested for 5 days, whistleblower reports\nhttps://t.co/uP8j5Edmh6'"
1233369761091735555,2020-02-28 12:34:00,b'Snow in Antarctica mysteriously turns blood red. Here\xe2\x80\x99s what happened\nhttps://t.co/TJJ2Mu0Q3D'
1233369760047349760,2020-02-28 12:34:00,"b'Delhi govt to give Rs 25,000 to those who have lost their homes: Kejriwal\nhttps://t.co/AWgf1fIXUc'"
1233367244589027330,2020-02-28 12:24:00,b'Stop baiting Trump on Kashmir mediation\nhttps://t.co/Lcx7M1qTLy'
1233367243523624966,2020-02-28 12:24:00,b'WhatsApp dark mode gets a new feature in the latest beta update\nhttps://t.co/PRW9OuvnSB'
1233365990504685568,2020-02-28 12:19:01,b'Don\xe2\x80\x99t erode the scientific temper| HT Editorial\nhttps://t.co/rhwFibHTmn'
1233365988537618432,2020-02-28 12:19:01,b'People\xe2\x80\x99s right to dissent does not mean taking the law into their hands| Analysis\nhttps://t.co/bgv2IulHuQ'
1233365987359019008,2020-02-28 12:19:00,b'The amendments in the MTP Act bill are flawed| Analysis\nhttps://t.co/OJumoroubl'
1233365986272632832,2020-02-28 12:19:00,"b'Taking stairs, playing football and getting good sleep: How Sonu Sood stays fit\nhttps://t.co/aEeyqO7qxF'"
1233365985190526981,2020-02-28 12:19:00,"b'8 new coronavirus deaths reported in Iran, taking the total toll to 34\nhttps://t.co/iJlJlqKhua'"
1233365096375541767,2020-02-28 12:15:28,"b'At Odisha rally, Home Minister Amit Shah attacks opposition for misleading minorities about CAA\nhttps://t.co/DAChHjApDs'"
1233364735904473088,2020-02-28 12:14:02,b'HIT movie review: A riveting thriller with focused storytelling\nhttps://t.co/tA69906AV4'
1233364734805602304,2020-02-28 12:14:02,b'Meet Priyal Poddar\xe2\x80\x99s journey from being \xe2\x80\x98just a homely girl\xe2\x80\x99 to a business woman\nhttps://t.co/dv3kUVkv7J'
1233364733161435136,2020-02-28 12:14:01,b'\xe2\x80\x98First Kar Sevak\xe2\x80\x99 Kameshwar Chaupal recalls day he laid foundation stone for Ram temple\nhttps://t.co/L8yP8gWlWa'
1233363859093762048,2020-02-28 12:10:33,b'GDP growth rate rises marginally to 4.7% in Oct-Dec quarter after hitting 6-year low in previous quarter\nhttps://t.co/x36Dq0S8HM'
1233363470621401088,2020-02-28 12:09:00,"b'DMRC answer key 2020 released for executive, non- executive posts, raise objections till March 4\nhttps://t.co/mhYTL7MBhS'"
1233363469476356097,2020-02-28 12:09:00,"b'913 vacant posts of doctors in Maharashtra, says state Health Minister\nhttps://t.co/gJH6biFNMG'"
1233363468402642944,2020-02-28 12:09:00,b'Wine glass size may influence how much you drink\nhttps://t.co/GnHvzBM9fN'
1233362579629592578,2020-02-28 12:05:28,b'Premier League are paving the way for developing grassroots talent: Ranveer Singh\nhttps://t.co/LcVQbXzC2R'
1233360952084484097,2020-02-28 11:59:00,b'No plans to change Tokyo qualification period because of coronavirus: BWF\nhttps://t.co/XJ2BTXqpgF'
1233360063089139713,2020-02-28 11:55:28,b'BCCI yet to \xe2\x80\x98confirm\xe2\x80\x99 Virat Kohli\xe2\x80\x99s participation in Asia XI vs World XI T20Is in Bangladesh\nhttps://t.co/YKb9yfPZAD'
1233359694535610369,2020-02-28 11:54:00,"b'Mission Shakti chief takes aim with \xe2\x80\x98smaller, but lethally accurate\xe2\x80\x99 weapons for the future\nhttps://t.co/I7D7iiZIhj'"
1233359693474451456,2020-02-28 11:54:00,b'How to handle post vacation blues\nhttps://t.co/9DFBHvgNCb'
1233356288311975938,2020-02-28 11:40:28,"b'Barmer SP removed, SHO booked for murder in custodial death case\nhttps://t.co/DrTRZw3WPT'"
1233355918764412929,2020-02-28 11:39:00,"b'The biggest wood industry show, INDIAWOOD 2020 opens with more than 50 participating countries\nhttps://t.co/c9PFRScd4e'"
1233354661739913217,2020-02-28 11:34:00,b'Everyone calm down: Realme X50 Pro will get NavIC support after Qualcomm\xe2\x80\x99s April 2020 update on Snapdragon 865\nhttps://t.co/ImeJaU87PS'
1233354660557148160,2020-02-28 11:34:00,b'Fact Check: Is video of Chinese SWAT team arresting coronavirus suspect real? Here\xe2\x80\x99s the truth\nhttps://t.co/4ZbH8hRITk'
1233353402328866816,2020-02-28 11:29:00,b'News updates from Hindustan Times at 5 pm | Mayawati writes to President over Delhi violence and all the latest news\nhttps://t.co/TE3FIRADjf'
1233352144092196864,2020-02-28 11:24:00,"b'3 months after he duped bank of Rs 2.17 lakh, employee held in Mumbai\nhttps://t.co/L7WuOUvWug'"
1233350885809328131,2020-02-28 11:19:00,"b'Lt Guv Anil Baijal visits violence-hit north east Delhi, takes stock of situation\nhttps://t.co/Czpk4lBOkt'"
1233350006007971840,2020-02-28 11:15:30,b'Universities in Andhra Pradesh asked to make all services available online\nhttps://t.co/ICWM43TLv9'
1233350004929990657,2020-02-28 11:15:30,b'Coronavirus sees indefinite postponement of Asian Olympics Wrestling qualifier\nhttps://t.co/wyfASd4dma'
1233349628667416577,2020-02-28 11:14:00,b'LinkedIn is trying to up its cool quotient by testing Snapchat-like stories\nhttps://t.co/u9GGqH3REe'
1233349627472052229,2020-02-28 11:14:00,b'Will take students\xe2\x80\x99 views to set up Konkan University: Minister\nhttps://t.co/HExJJkCKLT'
1233348746030698497,2020-02-28 11:10:30,"b'Shivam Sadana straddles two very different worlds, real estate and music\nhttps://t.co/Hc03nFnihK'"
1233348370325835781,2020-02-28 11:09:00,"b'Police say man killed wife for speaking to other men, bodies found in Ghaziabad house\nhttps://t.co/yLlViIYg4o'"
1233348369273114627,2020-02-28 11:09:00,b'\xe2\x80\x98Startups to play key role in Indian space industry\xe2\x80\x99\nhttps://t.co/XWOHkfsx7r'
1233347480315543552,2020-02-28 11:05:28,b'SPPU consolidate top spot with 3 more gold medals\nhttps://t.co/y2cz1EQRlT'
1233347113028685824,2020-02-28 11:04:00,"b'UKSSSC Recruitment 2020:\xe2\x80\x89149 vacancies of livestock officer, inspector on offer\nhttps://t.co/KgKOuNohHR'"
1233347111950766080,2020-02-28 11:04:00,b'Pre-monsoon season to be warmer than normal in northwest India\nhttps://t.co/rrRcFx0kC6'
1233347110826696704,2020-02-28 11:04:00,b'One female passenger onboard coronavirus-hit Japan cruise ship dies\nhttps://t.co/R9HPDatKdk'
1233346229217591299,2020-02-28 11:00:30,b'Realme fitness band to launch in India on March 5\nhttps://t.co/LVZncMC9X9'
1233344963817009154,2020-02-28 10:55:28,b'Santoso to join Indian badminton team next month as singles coach\nhttps://t.co/lmOthzjN8S'
1233344596618334208,2020-02-28 10:54:00,b'Shirur MP Amol Kolhe bats for airport at Chakan MIDC\nhttps://t.co/lG8TWUWgDf'
1233344595527782400,2020-02-28 10:54:00,b'Indian boxer Divya Kumar tested positive for prohibited substance by NADA\nhttps://t.co/KooaDyZPeP'
1233344594202386432,2020-02-28 10:54:00,b'Lyca Productions to Kamal Haasan on Indian 2: \xe2\x80\x98Incidents of this nature need to be dealt with in the spirit of coll\xe2\x80\xa6 https://t.co/BdJXOilxhu'
1233343344803078144,2020-02-28 10:49:02,"b'\xe2\x80\x98Shafali Verma is a rockstar\xe2\x80\x99: Sachin Tendulkar, Virender Sehwag laud India opener\nhttps://t.co/7LHcgsq4dU'"
1233343342932459520,2020-02-28 10:49:02,b'\xe2\x80\x98Like 1984 anti-Sikh riots\xe2\x80\x99: Mayawati writes to President over Delhi violence\nhttps://t.co/qnmGvIyrBk'
1233342454755016705,2020-02-28 10:45:30,b'Mikel Arteta calls on Arsenal to put Europa League pain behind them\nhttps://t.co/aAgiztLL2k'
1233341195419414528,2020-02-28 10:40:30,b'The Invisible Man movie review: Elisabeth Moss\xe2\x80\x99 film is a thrilling watch that\xe2\x80\x99ll leave you paranoid\nhttps://t.co/nyxPUDhS8a'
1233340819467161601,2020-02-28 10:39:00,"b'Shops, businesses reopen in violence affected north-east Delhi\nhttps://t.co/6ldG4u99fl'"
1233339562056769536,2020-02-28 10:34:00,b'Maharashtra to provide 5% quota for Muslims in educational institutions: Nawab Malik\nhttps://t.co/SzLn7zY4Gl'
1233339560983007233,2020-02-28 10:34:00,b'Coronavirus impact: India pulls out of shooting World Cup in Cyprus\nhttps://t.co/MVqqzbrLjx'
1233338302733750272,2020-02-28 10:29:00,b'Rangers FC is an opportunity I want to make the most of at any cost: Bala Devi\nhttps://t.co/dlD602JC7C'
1233337415089020929,2020-02-28 10:25:28,b'Xbox Series X will instantly resume games after reboot\nhttps://t.co/mE4A9wAFzg'
1233337414023700481,2020-02-28 10:25:28,"b'Coronavirus death toll in China now 2788, 9 new cases outside epicentre Hubei\nhttps://t.co/WMQErArjhm'"
1233335788265304065,2020-02-28 10:19:00,"b'Raashi Khanna starts shooting for Sundar C\xe2\x80\x99s Aranmanai 3, shares pics from sets\nhttps://t.co/aEOtVlCHhT'"
1233335787212591105,2020-02-28 10:19:00,b'Delhi gang rape convict Pawan Gupta files curative plea in Supreme Court against his death sentence\nhttps://t.co/oLj0abDM0J'
1233335786147180545,2020-02-28 10:19:00,"b'CDAC Noida Recruitment 2020: Computer engineers, developers can apply for 131 vacancies\nhttps://t.co/ijOv8kSVEB'"
1233334904949104640,2020-02-28 10:15:30,b'Tigress keeping guard as cubs drink water in perfect sync makes for a \xe2\x80\x98magical view\xe2\x80\x99\nhttps://t.co/kQuN4omorN'
1233334529974104064,2020-02-28 10:14:00,"b'Google still wants to work with Huawei, applies to White House for permission\nhttps://t.co/ZBmii8iZuE'"
1233334528891969536,2020-02-28 10:14:00,"b'Varun Dhawan\xe2\x80\x99s car runs over photographer\xe2\x80\x99s foot, concerned actor checks on him.\xe2\x80\x89Watch video\nhttps://t.co/8ons4HgwhV'"
1233334527721762816,2020-02-28 10:14:00,"b'Rashami Desai says she shares a good understanding with Sidharth Shukla, defends Mahira Sharma over award controver\xe2\x80\xa6 https://t.co/7unFdoOzjC'"
1233333649073827840,2020-02-28 10:10:30,b'Switzerland suspends all major events until March 15 to combat coronavirus\nhttps://t.co/5tHzgy2fM4'
1233333648016887809,2020-02-28 10:10:30,"b'Fire breaks out in Thane\xe2\x80\x99s under-construction building, no injury reported\nhttps://t.co/bAebvVNf8O'"
1233333271603236865,2020-02-28 10:09:00,b'Bikram Singh Majithia among Akali MLAs detained for protesting outside Punjab finance minister\xe2\x80\x99s house\nhttps://t.co/fh55KhhpKW'
1233333270521110529,2020-02-28 10:09:00,"b'\xe2\x80\x98Ensure security at CBSE\xe2\x80\x89Board exam centres in violence- hit areas,\xe2\x80\x99 Delhi HC\xe2\x80\x89asks AAP govt\nhttps://t.co/y0656OtH2Y'"
1233333269447376897,2020-02-28 10:09:00,b'Samsung launches digital library for 100 govt schools in Karnataka\nhttps://t.co/pvHCRtUDx9'
1233332380649177088,2020-02-28 10:05:28,"b'Sensex tanks 1500 points, Rs 5.5 lakh crore investor wealth gone in minutes\nhttps://t.co/Tf6sVrW6r4'"
1233332011110002688,2020-02-28 10:04:00,"b'BJP\xe2\x80\x99s former Maharashtra MLA booked for rape, illegal marriage\nhttps://t.co/rYWBSAtukx'"
1233331128670380032,2020-02-28 10:00:29,"b'Hrithik Roshan shares \xe2\x80\x98enjoying the calm\xe2\x80\x99 photo, Tiger Shroff says \xe2\x80\x98you are the storm\xe2\x80\x99\nhttps://t.co/4zz6fRUagP'"
1233331127588249601,2020-02-28 10:00:29,"b'Kicked in abdomen by mob, Delhi woman gives birth to \xe2\x80\x98miracle baby\xe2\x80\x99\nhttps://t.co/yd8bTK2OlQ'"
1233329873910763520,2020-02-28 09:55:30,b'India vs New Zealand: \xe2\x80\x98Not sure of nice guys emotion\xe2\x80\x99- Gautam Gambhir wants a \xe2\x80\x98riled up\xe2\x80\x99 Virat Kohli in 2nd Test\nhttps://t.co/vPJmuoWYvr'
1233329494569582592,2020-02-28 09:54:00,b'\xe2\x80\x98Complete betrayal\xe2\x80\x99: Goa Opposition parties slam state govt over tribunal decision in water dispute with Karnataka\nhttps://t.co/ogAsGQkxpc'
1233326978243035136,2020-02-28 09:44:00,b'Senior customs official booked in Mumbai for amassing illegal wealth\nhttps://t.co/Tz8cWba2y1'
1233326089386127361,2020-02-28 09:40:28,"b'Iran coronavirus deaths jump to 26, vice president Ebtekar tests positive\nhttps://t.co/BDYdPXwACF'"
1233324462524682241,2020-02-28 09:34:00,b'Penning a book does not always translate to the author becoming immortal: Ruskin Bond\nhttps://t.co/Ozn3fpCzFu'
1233324461434126337,2020-02-28 09:34:00,b'Vistara takes delivery of its first B787-9 Dreamliner aircraft\nhttps://t.co/5GLU0j36Zk'
1233323584266752000,2020-02-28 09:30:31,"b'Ayushmann Khurrana calls Thappad \xe2\x80\x98most important film of our generation\xe2\x80\x99, Hansal Mehta apologises to all women in h\xe2\x80\xa6 https://t.co/ab4lvTDF4R'"
1233323202924859392,2020-02-28 09:29:00,b'Pakistan Super League 2020: Suspended Umar Akmal asked to return payment\nhttps://t.co/4IXtl5CW7J'
1233321947850629121,2020-02-28 09:24:01,b'Maharashtra to provide 5  quota to Muslims in education: Nawab Malik\nhttps://t.co/2nbOhgA5AD'
1233321946785300480,2020-02-28 09:24:00,b'Chinese swimmer Sun Yang banned for eight years for doping offence - CAS\nhttps://t.co/PMZzdsALo3'
1233321945749315584,2020-02-28 09:24:00,"b'Bhool Bhulaiyaa 2: Kartik Aaryan lifts Kiara Advani in his arms as they shoot for romantic song, watch video\nhttps://t.co/FQWVKFH9ib'"
